"Beer Style",Taste Review
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",2.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",2.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",2.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",3.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",4.5
"American Double / Imperial Stout",5.0
"American Double / Imperial Stout",4.5
